Table: DT_WeaponHandGrenade, Prop: m_OverrideSubMaterials, Offset: 0x0
Table: DT_Ragdoll, Prop: m_GMOD_QAngle, Offset: 0xc48
Table: DT_Ragdoll, Prop: m_GMOD_EHANDLE, Offset: 0xdc8
Table: DT_Ragdoll, Prop: m_GMOD_String0, Offset: 0xe48
Table: DT_Ragdoll, Prop: m_GMOD_String1, Offset: 0x1048
Table: DT_Ragdoll, Prop: m_GMOD_String2, Offset: 0x1248
Table: DT_Ragdoll, Prop: m_GMOD_String3, Offset: 0x1448
Table: DT_Ragdoll, Prop: m_iCreationID, Offset: 0x16b4
Table: DT_Ragdoll, Prop: m_iMapCreatedID, Offset: 0x16b8
Table: DT_Ragdoll, Prop: m_nSequence, Offset: 0x1a00
Table: DT_Ragdoll, Prop: m_nForceBone, Offset: 0x172c
Table: DT_Ragdoll, Prop: m_vecForce, Offset: 0x1720
Table: DT_Ragdoll, Prop: m_nSkin, Offset: 0x16d0
Table: DT_Ragdoll, Prop: m_nBody, Offset: 0x16d4
Table: DT_Ragdoll, Prop: m_nHitboxSet, Offset: 0x16d8
Table: DT_Ragdoll, Prop: m_flModelScale, Offset: 0x1814
Table: DT_Ragdoll, Prop: m_flModelWidthScale, Offset: 0x1814
Table: DT_Ragdoll, Prop: m_flPoseParameter, Offset: 0x1818
Table: DT_Ragdoll, Prop: m_flPlaybackRate, Offset: 0x170c
Table: DT_Ragdoll, Prop: m_flEncodedController, Offset: 0x1960
Table: DT_Ragdoll, Prop: m_bClientSideAnimation, Offset: 0x19d0
Table: DT_Ragdoll, Prop: m_bClientSideFrameReset, Offset: 0x1764
Table: DT_Ragdoll, Prop: m_nNewSequenceParity, Offset: 0x19d4
Table: DT_Ragdoll, Prop: m_nResetEventsParity, Offset: 0x19d8
Table: DT_Ragdoll, Prop: m_nMuzzleFlashParity, Offset: 0x1ae0
Table: DT_Ragdoll, Prop: m_hLightingOrigin, Offset: 0x1ad8
Table: DT_Ragdoll, Prop: m_hLightingOriginRelative, Offset: 0x1adc
Table: DT_Ragdoll, Prop: m_flCycle, Offset: 0x1a08
Table: DT_Ragdoll, Prop: m_fadeMinDist, Offset: 0x17a8
Table: DT_Ragdoll, Prop: m_fadeMaxDist, Offset: 0x17ac
Table: DT_Ragdoll, Prop: m_flFadeScale, Offset: 0x17b0
Table: DT_Ragdoll, Prop: m_pBoneManipulator, Offset: 0x1b94
Table: DT_Ragdoll, Prop: m_pFlexManipulator, Offset: 0x1b9c
Table: DT_Ragdoll, Prop: m_OverrideViewTarget, Offset: 0x1b08
Table: DT_Ragdoll, Prop: m_ragPos[ 0 ], Offset: 0x1bf0
Table: DT_Ragdoll, Prop: m_ragPos[ 1 ], Offset: 0x1bfc
Table: DT_Ragdoll, Prop: m_ragPos[ 2 ], Offset: 0x1c08
Table: DT_Ragdoll, Prop: m_ragPos[ 3 ], Offset: 0x1c14
Table: DT_Ragdoll, Prop: m_ragPos[ 4 ], Offset: 0x1c20
Table: DT_Ragdoll, Prop: m_ragPos[ 5 ], Offset: 0x1c2c
Table: DT_Ragdoll, Prop: m_ragPos[ 6 ], Offset: 0x1c38
Table: DT_Ragdoll, Prop: m_ragPos[ 7 ], Offset: 0x1c44
Table: DT_Ragdoll, Prop: m_ragPos[ 8 ], Offset: 0x1c50
Table: DT_Ragdoll, Prop: m_ragPos[ 9 ], Offset: 0x1c5c
Table: DT_Ragdoll, Prop: m_ragPos[ 10 ], Offset: 0x1c68
Table: DT_Ragdoll, Prop: m_ragPos[ 11 ], Offset: 0x1c74
Table: DT_Ragdoll, Prop: m_ragPos[ 12 ], Offset: 0x1c80
Table: DT_Ragdoll, Prop: m_ragPos[ 13 ], Offset: 0x1c8c
Table: DT_Ragdoll, Prop: m_ragPos[ 14 ], Offset: 0x1c98
Table: DT_Ragdoll, Prop: m_ragPos[ 15 ], Offset: 0x1ca4
Table: DT_Ragdoll, Prop: m_ragPos[ 16 ], Offset: 0x1cb0
Table: DT_Ragdoll, Prop: m_ragPos[ 17 ], Offset: 0x1cbc
Table: DT_Ragdoll, Prop: m_ragPos[ 18 ], Offset: 0x1cc8
Table: DT_Ragdoll, Prop: m_ragPos[ 19 ], Offset: 0x1cd4
Table: DT_Ragdoll, Prop: m_ragPos[ 20 ], Offset: 0x1ce0
Table: DT_Ragdoll, Prop: m_ragPos[ 21 ], Offset: 0x1cec
Table: DT_Ragdoll, Prop: m_ragPos[ 22 ], Offset: 0x1cf8
Table: DT_Ragdoll, Prop: m_ragPos[ 23 ], Offset: 0x1d04
Table: DT_Ragdoll, Prop: m_ragPos[ 24 ], Offset: 0x1d10
Table: DT_Ragdoll, Prop: m_ragPos[ 25 ], Offset: 0x1d1c
Table: DT_Ragdoll, Prop: m_ragPos[ 26 ], Offset: 0x1d28
Table: DT_Ragdoll, Prop: m_ragPos[ 27 ], Offset: 0x1d34
Table: DT_Ragdoll, Prop: m_ragPos[ 28 ], Offset: 0x1d40
Table: DT_Ragdoll, Prop: m_ragPos[ 29 ], Offset: 0x1d4c
Table: DT_Ragdoll, Prop: m_ragPos[ 30 ], Offset: 0x1d58
Table: DT_Ragdoll, Prop: m_ragPos[ 31 ], Offset: 0x1d64
Table: DT_Ragdoll, Prop: m_ragAngles[ 0 ], Offset: 0x1d70
Table: DT_Ragdoll, Prop: m_ragAngles[ 1 ], Offset: 0x1d7c
Table: DT_Ragdoll, Prop: m_ragAngles[ 2 ], Offset: 0x1d88
Table: DT_Ragdoll, Prop: m_ragAngles[ 3 ], Offset: 0x1d94
Table: DT_Ragdoll, Prop: m_ragAngles[ 4 ], Offset: 0x1da0
Table: DT_Ragdoll, Prop: m_ragAngles[ 5 ], Offset: 0x1dac
Table: DT_Ragdoll, Prop: m_ragAngles[ 6 ], Offset: 0x1db8
Table: DT_Ragdoll, Prop: m_ragAngles[ 7 ], Offset: 0x1dc4
Table: DT_Ragdoll, Prop: m_ragAngles[ 8 ], Offset: 0x1dd0
Table: DT_Ragdoll, Prop: m_ragAngles[ 9 ], Offset: 0x1ddc
Table: DT_Ragdoll, Prop: m_ragAngles[ 10 ], Offset: 0x1de8
Table: DT_Ragdoll, Prop: m_ragAngles[ 11 ], Offset: 0x1df4
Table: DT_Ragdoll, Prop: m_ragAngles[ 12 ], Offset: 0x1e00
Table: DT_Ragdoll, Prop: m_ragAngles[ 13 ], Offset: 0x1e0c
Table: DT_Ragdoll, Prop: m_ragAngles[ 14 ], Offset: 0x1e18
Table: DT_Ragdoll, Prop: m_ragAngles[ 15 ], Offset: 0x1e24
Table: DT_Ragdoll, Prop: m_ragAngles[ 16 ], Offset: 0x1e30
Table: DT_Ragdoll, Prop: m_ragAngles[ 17 ], Offset: 0x1e3c
Table: DT_Ragdoll, Prop: m_ragAngles[ 18 ], Offset: 0x1e48
Table: DT_Ragdoll, Prop: m_ragAngles[ 19 ], Offset: 0x1e54
Table: DT_Ragdoll, Prop: m_ragAngles[ 20 ], Offset: 0x1e60
Table: DT_Ragdoll, Prop: m_ragAngles[ 21 ], Offset: 0x1e6c
Table: DT_Ragdoll, Prop: m_ragAngles[ 22 ], Offset: 0x1e78
Table: DT_Ragdoll, Prop: m_ragAngles[ 23 ], Offset: 0x1e84
Table: DT_Ragdoll, Prop: m_ragAngles[ 24 ], Offset: 0x1e90
Table: DT_Ragdoll, Prop: m_ragAngles[ 25 ], Offset: 0x1e9c
Table: DT_Ragdoll, Prop: m_ragAngles[ 26 ], Offset: 0x1ea8
Table: DT_Ragdoll, Prop: m_ragAngles[ 27 ], Offset: 0x1eb4
Table: DT_Ragdoll, Prop: m_ragAngles[ 28 ], Offset: 0x1ec0
Table: DT_Ragdoll, Prop: m_ragAngles[ 29 ], Offset: 0x1ecc
Table: DT_Ragdoll, Prop: m_ragAngles[ 30 ], Offset: 0x1ed8
Table: DT_Ragdoll, Prop: m_ragAngles[ 31 ], Offset: 0x1ee4
Table: DT_Ragdoll, Prop: m_hUnragdoll, Offset: 0x2018
Table: DT_Ragdoll, Prop: m_flBlendWeight, Offset: 0x201c
Table: DT_Ragdoll, Prop: m_nOverlaySequence, Offset: 0x2024
Table: DT_PredictedViewModel, Prop: m_nModelIndex, Offset: 0xc4
Table: DT_PredictedViewModel, Prop: m_nSkin, Offset: 0x16d0
Table: DT_PredictedViewModel, Prop: m_nBody, Offset: 0x16d4
Table: DT_PredictedViewModel, Prop: m_nSequence, Offset: 0x1a00
Table: DT_PredictedViewModel, Prop: m_nViewModelIndex, Offset: 0x1c04
Table: DT_PredictedViewModel, Prop: m_flPlaybackRate, Offset: 0x170c
Table: DT_PredictedViewModel, Prop: m_fEffects, Offset: 0xb0
Table: DT_PredictedViewModel, Prop: m_nAnimationParity, Offset: 0x1c14
Table: DT_PredictedViewModel, Prop: m_hWeapon, Offset: 0x1c2c
Table: DT_PredictedViewModel, Prop: m_hOwner, Offset: 0x1c08
Table: DT_PredictedViewModel, Prop: m_nNewSequenceParity, Offset: 0x19d4
Table: DT_PredictedViewModel, Prop: m_nResetEventsParity, Offset: 0x19d8
Table: DT_PredictedViewModel, Prop: m_nMuzzleFlashParity, Offset: 0x1ae0
Table: DT_PredictedViewModel, Prop: m_flPoseParameter[0], Offset: 0x1818
Table: DT_PredictedViewModel, Prop: m_flPoseParameter, Offset: 0x0
Table: DT_PoseController, Prop: m_flAnimTime, Offset: 0x98
Table: DT_PoseController, Prop: m_flSimulationTime, Offset: 0xa0
Table: DT_PoseController, Prop: m_ubInterpolationFrame, Offset: 0xac
Table: DT_PoseController, Prop: m_vecOrigin, Offset: 0x428
Table: DT_PoseController, Prop: m_angRotation, Offset: 0x434
Table: DT_PoseController, Prop: m_nModelIndex, Offset: 0xc4
Table: DT_PoseController, Prop: m_fEffects, Offset: 0xb0
Table: DT_PoseController, Prop: m_nRenderMode, Offset: 0xb4
Table: DT_PoseController, Prop: m_nRenderFX, Offset: 0x84
Table: DT_PoseController, Prop: m_clrRender, Offset: 0x88
Table: DT_PoseController, Prop: m_iTeamNum, Offset: 0xd4
Table: DT_PoseController, Prop: m_CollisionGroup, Offset: 0x444
Table: DT_PoseController, Prop: m_flElasticity, Offset: 0x2f0
Table: DT_PoseController, Prop: m_flShadowCastDistance, Offset: 0x2f4
Table: DT_PoseController, Prop: m_hOwnerEntity, Offset: 0x734
Table: DT_PoseController, Prop: m_hEffectEntity, Offset: 0x738
Table: DT_PoseController, Prop: moveparent, Offset: 0x20c
Table: DT_PoseController, Prop: m_iParentAttachment, Offset: 0x1f6
Table: DT_PoseController, Prop: movetype, Offset: 0x0
Table: DT_PoseController, Prop: movecollide, Offset: 0x0
Table: DT_PoseController, Prop: m_vecMinsPreScaled, Offset: 0x230, Child Offset: 0x220
Table: DT_PoseController, Prop: m_vecMaxsPreScaled, Offset: 0x23c, Child Offset: 0x220
Table: DT_PoseController, Prop: m_vecMins, Offset: 0x248, Child Offset: 0x220
Table: DT_PoseController, Prop: m_vecMaxs, Offset: 0x254, Child Offset: 0x220
Table: DT_PoseController, Prop: m_nSolidType, Offset: 0x269, Child Offset: 0x220
Table: DT_PoseController, Prop: m_usSolidFlags, Offset: 0x264, Child Offset: 0x220
Table: DT_PoseController, Prop: m_nSurroundType, Offset: 0x268, Child Offset: 0x220
Table: DT_PoseController, Prop: m_triggerBloat, Offset: 0x26a, Child Offset: 0x220
Table: DT_PoseController, Prop: m_vecSpecifiedSurroundingMinsPreScaled, Offset: 0x26c, Child Offset: 0x220
Table: DT_PoseController, Prop: m_vecSpecifiedSurroundingMaxsPreScaled, Offset: 0x278, Child Offset: 0x220
Table: DT_PoseController, Prop: m_vecSpecifiedSurroundingMins, Offset: 0x284, Child Offset: 0x220
Table: DT_PoseController, Prop: m_vecSpecifiedSurroundingMaxs, Offset: 0x290, Child Offset: 0x220
Table: DT_PoseController, Prop: m_Collision, Offset: 0x220
Table: DT_PoseController, Prop: m_iTextureFrameIndex, Offset: 0x728
Table: DT_PoseController, Prop: m_PredictableID, Offset: 0xd8
Table: DT_PoseController, Prop: m_bIsPlayerSimulated, Offset: 0x724
Table: DT_PoseController, Prop: m_bSimulatedEveryTick, Offset: 0x725
Table: DT_PoseController, Prop: m_bAnimatedEveryTick, Offset: 0x726
Table: DT_PoseController, Prop: m_bAlternateSorting, Offset: 0x727
Table: DT_PoseController, Prop: m_takedamage, Offset: 0xc6
Table: DT_PoseController, Prop: m_RealClassName, Offset: 0x778
Table: DT_PoseController, Prop: m_OverrideMaterial, Offset: 0x77c
Table: DT_PoseController, Prop: m_OverrideSubMaterials[0], Offset: 0x788
Table: DT_PoseController, Prop: m_OverrideSubMaterials, Offset: 0x0
Table: DT_PoseController, Prop: m_iHealth, Offset: 0xc8
Table: DT_PoseController, Prop: m_iMaxHealth, Offset: 0xcc
Table: DT_PoseController, Prop: m_spawnflags, Offset: 0x92c
Table: DT_PoseController, Prop: m_iGModFlags, Offset: 0x930
Table: DT_PoseController, Prop: m_bOnFire, Offset: 0x771
Table: DT_PoseController, Prop: m_CreationTime, Offset: 0x774
Table: DT_PoseController, Prop: m_vecVelocity[0], Offset: 0x148
Table: DT_PoseController, Prop: m_vecVelocity[1], Offset: 0x14c
Table: DT_PoseController, Prop: m_vecVelocity[2], Offset: 0x150
Table: DT_PoseController, Prop: m_GMOD_DataTable, Offset: 0x1648
Table: DT_PoseController, Prop: m_GMOD_bool, Offset: 0x9a8
Table: DT_PoseController, Prop: m_GMOD_float, Offset: 0x9c8
Table: DT_PoseController, Prop: m_GMOD_int, Offset: 0xa48
Table: DT_PoseController, Prop: m_GMOD_Vector, Offset: 0xac8
Table: DT_PoseController, Prop: m_GMOD_QAngle, Offset: 0xc48
Table: DT_PoseController, Prop: m_GMOD_EHANDLE, Offset: 0xdc8
Table: DT_PoseController, Prop: m_GMOD_String0, Offset: 0xe48
Table: DT_PoseController, Prop: m_GMOD_String1, Offset: 0x1048
Table: DT_PoseController, Prop: m_GMOD_String2, Offset: 0x1248
Table: DT_PoseController, Prop: m_GMOD_String3, Offset: 0x1448
Table: DT_PoseController, Prop: m_iCreationID, Offset: 0x16b4
Table: DT_PoseController, Prop: m_iMapCreatedID, Offset: 0x16b8
Table: DT_PoseController, Prop: m_hProps, Offset: 0x16c0
Table: DT_PoseController, Prop: m_chPoseIndex, Offset: 0x16d0
Table: DT_PoseController, Prop: m_bPoseValueParity, Offset: 0x16d4
Table: DT_PoseController, Prop: m_fPoseValue, Offset: 0x16d8
Table: DT_PoseController, Prop: m_fInterpolationTime, Offset: 0x16dc
Table: DT_PoseController, Prop: m_bInterpolationWrap, Offset: 0x16e0
Table: DT_PoseController, Prop: m_fCycleFrequency, Offset: 0x16e4
Table: DT_PoseController, Prop: m_nFModType, Offset: 0x16e8
Table: DT_PoseController, Prop: m_fFModTimeOffset, Offset: 0x16ec
Table: DT_PoseController, Prop: m_fFModRate, Offset: 0x16f0
Table: DT_PoseController, Prop: m_fFModAmplitude, Offset: 0x16f4
Table: DT_InfoLadderDismount, Prop: m_flAnimTime, Offset: 0x98
Table: DT_InfoLadderDismount, Prop: m_flSimulationTime, Offset: 0xa0
Table: DT_InfoLadderDismount, Prop: m_ubInterpolationFrame, Offset: 0xac
Table: DT_InfoLadderDismount, Prop: m_vecOrigin, Offset: 0x428
Table: DT_InfoLadderDismount, Prop: m_angRotation, Offset: 0x434
Table: DT_InfoLadderDismount, Prop: m_nModelIndex, Offset: 0xc4
Table: DT_InfoLadderDismount, Prop: m_fEffects, Offset: 0xb0
Table: DT_InfoLadderDismount, Prop: m_nRenderMode, Offset: 0xb4
Table: DT_InfoLadderDismount, Prop: m_nRenderFX, Offset: 0x84
Table: DT_InfoLadderDismount, Prop: m_clrRender, Offset: 0x88
Table: DT_InfoLadderDismount, Prop: m_iTeamNum, Offset: 0xd4
Table: DT_InfoLadderDismount, Prop: m_CollisionGroup, Offset: 0x444
Table: DT_InfoLadderDismount, Prop: m_flElasticity, Offset: 0x2f0
Table: DT_InfoLadderDismount, Prop: m_flShadowCastDistance, Offset: 0x2f4
Table: DT_InfoLadderDismount, Prop: m_hOwnerEntity, Offset: 0x734
Table: DT_InfoLadderDismount, Prop: m_hEffectEntity, Offset: 0x738
Table: DT_InfoLadderDismount, Prop: moveparent, Offset: 0x20c
Table: DT_InfoLadderDismount, Prop: m_iParentAttachment, Offset: 0x1f6
Table: DT_InfoLadderDismount, Prop: movetype, Offset: 0x0
Table: DT_InfoLadderDismount, Prop: movecollide, Offset: 0x0
Table: DT_InfoLadderDismount, Prop: m_vecMinsPreScaled, Offset: 0x230, Child Offset: 0x220
Table: DT_InfoLadderDismount, Prop: m_vecMaxsPreScaled, Offset: 0x23c, Child Offset: 0x220
Table: DT_InfoLadderDismount, Prop: m_vecMins, Offset: 0x248, Child Offset: 0x220
Table: DT_InfoLadderDismount, Prop: m_vecMaxs, Offset: 0x254, Child Offset: 0x220
Table: DT_InfoLadderDismount, Prop: m_nSolidType, Offset: 0x269, Child Offset: 0x220
Table: DT_InfoLadderDismount, Prop: m_usSolidFlags, Offset: 0x264, Child Offset: 0x220
Table: DT_InfoLadderDismount, Prop: m_nSurroundType, Offset: 0x268, Child Offset: 0x220
Table: DT_InfoLadderDismount, Prop: m_triggerBloat, Offset: 0x26a, Child Offset: 0x220
Table: DT_InfoLadderDismount, Prop: m_vecSpecifiedSurroundingMinsPreScaled, Offset: 0x26c, Child Offset: 0x220
Table: DT_InfoLadderDismount, Prop: m_vecSpecifiedSurroundingMaxsPreScaled, Offset: 0x278, Child Offset: 0x220
Table: DT_InfoLadderDismount, Prop: m_vecSpecifiedSurroundingMins, Offset: 0x284, Child Offset: 0x220
Table: DT_InfoLadderDismount, Prop: m_vecSpecifiedSurroundingMaxs, Offset: 0x290, Child Offset: 0x220
Table: DT_InfoLadderDismount, Prop: m_Collision, Offset: 0x220
Table: DT_InfoLadderDismount, Prop: m_iTextureFrameIndex, Offset: 0x728
Table: DT_InfoLadderDismount, Prop: m_PredictableID, Offset: 0xd8
Table: DT_InfoLadderDismount, Prop: m_bIsPlayerSimulated, Offset: 0x724
Table: DT_InfoLadderDismount, Prop: m_bSimulatedEveryTick, Offset: 0x725
Table: DT_InfoLadderDismount, Prop: m_bAnimatedEveryTick, Offset: 0x726
Table: DT_InfoLadderDismount, Prop: m_bAlternateSorting, Offset: 0x727
Table: DT_InfoLadderDismount, Prop: m_takedamage, Offset: 0xc6
Table: DT_InfoLadderDismount, Prop: m_RealClassName, Offset: 0x778
Table: DT_InfoLadderDismount, Prop: m_OverrideMaterial, Offset: 0x77c
Table: DT_InfoLadderDismount, Prop: m_OverrideSubMaterials[0], Offset: 0x788
Table: DT_InfoLadderDismount, Prop: m_OverrideSubMaterials, Offset: 0x0
Table: DT_InfoLadderDismount, Prop: m_iHealth, Offset: 0xc8
Table: DT_InfoLadderDismount, Prop: m_iMaxHealth, Offset: 0xcc
Table: DT_InfoLadderDismount, Prop: m_spawnflags, Offset: 0x92c
Table: DT_InfoLadderDismount, Prop: m_iGModFlags, Offset: 0x930
Table: DT_InfoLadderDismount, Prop: m_bOnFire, Offset: 0x771
Table: DT_InfoLadderDismount, Prop: m_CreationTime, Offset: 0x774
Table: DT_InfoLadderDismount, Prop: m_vecVelocity[0], Offset: 0x148
Table: DT_InfoLadderDismount, Prop: m_vecVelocity[1], Offset: 0x14c
Table: DT_InfoLadderDismount, Prop: m_vecVelocity[2], Offset: 0x150
Table: DT_InfoLadderDismount, Prop: m_GMOD_DataTable, Offset: 0x1648
Table: DT_InfoLadderDismount, Prop: m_GMOD_bool, Offset: 0x9a8
Table: DT_InfoLadderDismount, Prop: m_GMOD_float, Offset: 0x9c8
Table: DT_InfoLadderDismount, Prop: m_GMOD_int, Offset: 0xa48
Table: DT_InfoLadderDismount, Prop: m_GMOD_Vector, Offset: 0xac8
Table: DT_InfoLadderDismount, Prop: m_GMOD_QAngle, Offset: 0xc48
Table: DT_InfoLadderDismount, Prop: m_GMOD_EHANDLE, Offset: 0xdc8
Table: DT_InfoLadderDismount, Prop: m_GMOD_String0, Offset: 0xe48
Table: DT_InfoLadderDismount, Prop: m_GMOD_String1, Offset: 0x1048
Table: DT_InfoLadderDismount, Prop: m_GMOD_String2, Offset: 0x1248
Table: DT_InfoLadderDismount, Prop: m_GMOD_String3, Offset: 0x1448
Table: DT_InfoLadderDismount, Prop: m_iCreationID, Offset: 0x16b4
Table: DT_InfoLadderDismount, Prop: m_iMapCreatedID, Offset: 0x16b8
Table: DT_FuncLadder, Prop: m_flAnimTime, Offset: 0x98
Table: DT_FuncLadder, Prop: m_flSimulationTime, Offset: 0xa0
Table: DT_FuncLadder, Prop: m_ubInterpolationFrame, Offset: 0xac
Table: DT_FuncLadder, Prop: m_vecOrigin, Offset: 0x428
Table: DT_FuncLadder, Prop: m_angRotation, Offset: 0x434
Table: DT_FuncLadder, Prop: m_nModelIndex, Offset: 0xc4
Table: DT_FuncLadder, Prop: m_fEffects, Offset: 0xb0
Table: DT_FuncLadder, Prop: m_nRenderMode, Offset: 0xb4
Table: DT_FuncLadder, Prop: m_nRenderFX, Offset: 0x84
Table: DT_FuncLadder, Prop: m_clrRender, Offset: 0x88
Table: DT_FuncLadder, Prop: m_iTeamNum, Offset: 0xd4
Table: DT_FuncLadder, Prop: m_CollisionGroup, Offset: 0x444
Table: DT_FuncLadder, Prop: m_flElasticity, Offset: 0x2f0
Table: DT_FuncLadder, Prop: m_flShadowCastDistance, Offset: 0x2f4
Table: DT_FuncLadder, Prop: m_hOwnerEntity, Offset: 0x734
Table: DT_FuncLadder, Prop: m_hEffectEntity, Offset: 0x738
Table: DT_FuncLadder, Prop: moveparent, Offset: 0x20c
Table: DT_FuncLadder, Prop: m_iParentAttachment, Offset: 0x1f6
Table: DT_FuncLadder, Prop: movetype, Offset: 0x0
Table: DT_FuncLadder, Prop: movecollide, Offset: 0x0
Table: DT_FuncLadder, Prop: m_vecMinsPreScaled, Offset: 0x230, Child Offset: 0x220
Table: DT_FuncLadder, Prop: m_vecMaxsPreScaled, Offset: 0x23c, Child Offset: 0x220
Table: DT_FuncLadder, Prop: m_vecMins, Offset: 0x248, Child Offset: 0x220
Table: DT_FuncLadder, Prop: m_vecMaxs, Offset: 0x254, Child Offset: 0x220
Table: DT_FuncLadder, Prop: m_nSolidType, Offset: 0x269, Child Offset: 0x220
Table: DT_FuncLadder, Prop: m_usSolidFlags, Offset: 0x264, Child Offset: 0x220
Table: DT_FuncLadder, Prop: m_nSurroundType, Offset: 0x268, Child Offset: 0x220
Table: DT_FuncLadder, Prop: m_triggerBloat, Offset: 0x26a, Child Offset: 0x220
Table: DT_FuncLadder, Prop: m_vecSpecifiedSurroundingMinsPreScaled, Offset: 0x26c, Child Offset: 0x220
Table: DT_FuncLadder, Prop: m_vecSpecifiedSurroundingMaxsPreScaled, Offset: 0x278, Child Offset: 0x220
Table: DT_FuncLadder, Prop: m_vecSpecifiedSurroundingMins, Offset: 0x284, Child Offset: 0x220
Table: DT_FuncLadder, Prop: m_vecSpecifiedSurroundingMaxs, Offset: 0x290, Child Offset: 0x220
Table: DT_FuncLadder, Prop: m_Collision, Offset: 0x220
Table: DT_FuncLadder, Prop: m_iTextureFrameIndex, Offset: 0x728
Table: DT_FuncLadder, Prop: m_PredictableID, Offset: 0xd8
Table: DT_FuncLadder, Prop: m_bIsPlayerSimulated, Offset: 0x724
Table: DT_FuncLadder, Prop: m_bSimulatedEveryTick, Offset: 0x725
Table: DT_FuncLadder, Prop: m_bAnimatedEveryTick, Offset: 0x726
Table: DT_FuncLadder, Prop: m_bAlternateSorting, Offset: 0x727
Table: DT_FuncLadder, Prop: m_takedamage, Offset: 0xc6
Table: DT_FuncLadder, Prop: m_RealClassName, Offset: 0x778
Table: DT_FuncLadder, Prop: m_OverrideMaterial, Offset: 0x77c
Table: DT_FuncLadder, Prop: m_OverrideSubMaterials[0], Offset: 0x788
Table: DT_FuncLadder, Prop: m_OverrideSubMaterials, Offset: 0x0
Table: DT_FuncLadder, Prop: m_iHealth, Offset: 0xc8
Table: DT_FuncLadder, Prop: m_iMaxHealth, Offset: 0xcc
Table: DT_FuncLadder, Prop: m_spawnflags, Offset: 0x92c
Table: DT_FuncLadder, Prop: m_iGModFlags, Offset: 0x930
Table: DT_FuncLadder, Prop: m_bOnFire, Offset: 0x771
Table: DT_FuncLadder, Prop: m_CreationTime, Offset: 0x774
Table: DT_FuncLadder, Prop: m_vecVelocity[0], Offset: 0x148
Table: DT_FuncLadder, Prop: m_vecVelocity[1], Offset: 0x14c
Table: DT_FuncLadder, Prop: m_vecVelocity[2], Offset: 0x150
Table: DT_FuncLadder, Prop: m_GMOD_DataTable, Offset: 0x1648
Table: DT_FuncLadder, Prop: m_GMOD_bool, Offset: 0x9a8
Table: DT_FuncLadder, Prop: m_GMOD_float, Offset: 0x9c8
Table: DT_FuncLadder, Prop: m_GMOD_int, Offset: 0xa48
Table: DT_FuncLadder, Prop: m_GMOD_Vector, Offset: 0xac8
Table: DT_FuncLadder, Prop: m_GMOD_QAngle, Offset: 0xc48
Table: DT_FuncLadder, Prop: m_GMOD_EHANDLE, Offset: 0xdc8
Table: DT_FuncLadder, Prop: m_GMOD_String0, Offset: 0xe48
Table: DT_FuncLadder, Prop: m_GMOD_String1, Offset: 0x1048
Table: DT_FuncLadder, Prop: m_GMOD_String2, Offset: 0x1248
Table: DT_FuncLadder, Prop: m_GMOD_String3, Offset: 0x1448
Table: DT_FuncLadder, Prop: m_iCreationID, Offset: 0x16b4
Table: DT_FuncLadder, Prop: m_iMapCreatedID, Offset: 0x16b8
Table: DT_FuncLadder, Prop: m_vecPlayerMountPositionTop, Offset: 0x16f0
Table: DT_FuncLadder, Prop: m_vecPlayerMountPositionBottom, Offset: 0x16fc
Table: DT_FuncLadder, Prop: m_vecLadderDir, Offset: 0x16c0
Table: DT_FuncLadder, Prop: m_bFakeLadder, Offset: 0x1709
Table: DT_DetailController, Prop: m_flFadeStartDist, Offset: 0x16c0
Table: DT_DetailController, Prop: m_flFadeEndDist, Offset: 0x16c4
Table: DT_World, Prop: m_flAnimTime, Offset: 0x98
Table: DT_World, Prop: m_flSimulationTime, Offset: 0xa0
Table: DT_World, Prop: m_ubInterpolationFrame, Offset: 0xac
Table: DT_World, Prop: m_vecOrigin, Offset: 0x428
Table: DT_World, Prop: m_angRotation, Offset: 0x434
Table: DT_World, Prop: m_nModelIndex, Offset: 0xc4
Table: DT_World, Prop: m_fEffects, Offset: 0xb0
Table: DT_World, Prop: m_nRenderMode, Offset: 0xb4
Table: DT_World, Prop: m_nRenderFX, Offset: 0x84
Table: DT_World, Prop: m_clrRender, Offset: 0x88
Table: DT_World, Prop: m_iTeamNum, Offset: 0xd4
Table: DT_World, Prop: m_CollisionGroup, Offset: 0x444
Table: DT_World, Prop: m_flElasticity, Offset: 0x2f0
Table: DT_World, Prop: m_flShadowCastDistance, Offset: 0x2f4
Table: DT_World, Prop: m_hOwnerEntity, Offset: 0x734
Table: DT_World, Prop: m_hEffectEntity, Offset: 0x738
Table: DT_World, Prop: moveparent, Offset: 0x20c
Table: DT_World, Prop: m_iParentAttachment, Offset: 0x1f6
Table: DT_World, Prop: movetype, Offset: 0x0
Table: DT_World, Prop: movecollide, Offset: 0x0
Table: DT_World, Prop: m_vecMinsPreScaled, Offset: 0x230, Child Offset: 0x220
Table: DT_World, Prop: m_vecMaxsPreScaled, Offset: 0x23c, Child Offset: 0x220
Table: DT_World, Prop: m_vecMins, Offset: 0x248, Child Offset: 0x220
Table: DT_World, Prop: m_vecMaxs, Offset: 0x254, Child Offset: 0x220
Table: DT_World, Prop: m_nSolidType, Offset: 0x269, Child Offset: 0x220
Table: DT_World, Prop: m_usSolidFlags, Offset: 0x264, Child Offset: 0x220
